item_no,category,main_promotion,color,stars,success_indicator
765095,Blouse,Display_Ad_Campaign,Brown,4.5,top
476912,Blouse,Frontpage_Header,Red,4.6,top
484554,Polo-Shirt,Catalog,Pink,3.5,top
972276,Blouse,Frontpage_Header,Black,4.8,top
673842,Tunic,Category_Highlight,Yellow,2.1,flop
659022,Blouse,Display_Ad_Campaign,Brown,4.9,top
472695,Tunic,Display_Ad_Campaign,Black,3.5,flop
525443,Sweatshirt,Catalog,Red,3.1,flop
702894,Hoodie,Category_Highlight,White,4.2,top
531742,Polo-Shirt,Catalog,Yellow,3.7,top
516198,Blouse,Frontpage_Header,Blue,5.4,top
961845,Tunic,Catalog,Green,2.9,flop
611899,Sweatshirt,Display_Ad_Campaign,Orange,4.1,top
716758,T-Shirt,Catalog,Black,3.1,top
376967,T-Shirt,Category_Highlight,Multi-Color,3.7,top
310946,Polo-Shirt,Frontpage_Header,White,2.5,flop
573418,Polo-Shirt,Frontpage_Header,Yellow,2.4,flop
849325,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9,flop
271808,Blouse,Display_Ad_Campaign,Blue,4.6,top
395624,T-Shirt,Category_Highlight,Blue,2.7,top
623539,Polo-Shirt,Category_Highlight,Multi-Color,3.1,top
505809,Tunic,Display_Ad_Campaign,Black,3.0,flop
809242,T-Shirt,Frontpage_Header,Yellow,4.8,top
129861,T-Shirt,Frontpage_Header,Green,4.1,top
211151,Tunic,Frontpage_Header,Brown,2.5,flop
319338,Sweatshirt,Catalog,Multi-Color,2.3,flop
570548,Tunic,Display_Ad_Campaign,Multi-Color,4.1,top
675945,Sweatshirt,Catalog,Black,5.9,top
277148,T-Shirt,Catalog,Red,4.3,top
651161,Tunic,Category_Highlight,White,2.7,top
871648,Polo-Shirt,Catalog,Yellow,4.0,top
712568,Tunic,Category_Highlight,Blue,5.3,flop
190850,Blouse,Display_Ad_Campaign,Brown,4.9,top
759206,T-Shirt,Category_Highlight,Multi-Color,3.3,top
919198,Tunic,Category_Highlight,Red,2.9,top
434213,Sweatshirt,Catalog,Red,1.6,flop
319777,T-Shirt,Catalog,Multi-Color,3.1,top
596680,Sweatshirt,Catalog,Multi-Color,1.7,flop
358932,Polo-Shirt,Category_Highlight,Black,3.6,top
720284,Tunic,Display_Ad_Campaign,Black,2.8,flop
453416,Tunic,Category_Highlight,Blue,5.6,top
740977,T-Shirt,Category_Highlight,White,2.9,top
576957,Hoodie,Catalog,Pink,2.6,top
293512,Tunic,Display_Ad_Campaign,Black,2.5,flop
687483,Tunic,Display_Ad_Campaign,Black,2.5,flop
528551,Polo-Shirt,Category_Highlight,Brown,3.8,top
287987,Tunic,Category_Highlight,Multi-Color,2.0,flop
986981,Sweatshirt,Display_Ad_Campaign,Pink,4.7,top
853258,Sweatshirt,Catalog,Multi-Color,2.0,flop
656347,Tunic,Category_Highlight,Brown,4.1,top
833258,Hoodie,Catalog,Brown,3.8,top
454992,T-Shirt,Frontpage_Header,Yellow,4.6,top
960852,Tunic,Category_Highlight,Green,2.9,top
180887,Tunic,Category_Highlight,Green,4.2,top
370378,Blouse,Frontpage_Header,Orange,0.9,flop
727209,Tunic,Display_Ad_Campaign,Multi-Color,4.7,top
323155,Polo-Shirt,Category_Highlight,Orange,2.2,flop
785815,T-Shirt,Catalog,Black,3.3,top
546597,Sweatshirt,Catalog,Multi-Color,2.4,top
404816,Blouse,Frontpage_Header,Yellow,3.4,top
690380,Tunic,Category_Highlight,Blue,4.4,flop
354339,Polo-Shirt,Catalog,Multi-Color,3.7,flop
922589,T-Shirt,Frontpage_Header,Yellow,4.6,top
623534,Sweatshirt,Frontpage_Header,Pink,3.2,top
575159,T-Shirt,Display_Ad_Campaign,Black,3.6,top
491965,Tunic,Frontpage_Header,Yellow,2.8,flop
615636,Sweatshirt,Display_Ad_Campaign,Blue,2.7,top
608510,Sweatshirt,Catalog,Red,2.1,flop
904167,Tunic,Category_Highlight,Multi-Color,3.2,top
773109,Blouse,Catalog,Black,4.7,top
432786,Tunic,Catalog,Multi-Color,3.7,top
681609,Blouse,Catalog,Brown,5.2,top
633888,Tunic,Frontpage_Header,Black,3.5,top
916822,Polo-Shirt,Display_Ad_Campaign,Yellow,4.7,top
476796,Blouse,Category_Highlight,Blue,2.9,flop
198618,T-Shirt,Frontpage_Header,Multi-Color,4.1,flop
867496,Sweatshirt,Frontpage_Header,Pink,3.0,top
161189,T-Shirt,Frontpage_Header,Multi-Color,5.0,flop
824374,Sweatshirt,Catalog,Multi-Color,2.7,flop
530348,Polo-Shirt,Display_Ad_Campaign,Multi-Color,3.6,flop
965637,Polo-Shirt,Category_Highlight,Red,2.7,flop
943912,Blouse,Frontpage_Header,Multi-Color,2.4,flop
497957,Tunic,Category_Highlight,Brown,3.9,top
604762,T-Shirt,Category_Highlight,Green,4.5,top
216542,Blouse,Catalog,Yellow,3.7,top
636998,Sweatshirt,Catalog,Black,4.6,top
777013,Hoodie,Catalog,Orange,3.4,top
114236,T-Shirt,Frontpage_Header,Yellow,4.8,top
547536,Hoodie,Display_Ad_Campaign,Yellow,5.0,top
905528,Tunic,Category_Highlight,Blue,4.8,top
775033,Polo-Shirt,Category_Highlight,White,4.6,flop
167242,Sweatshirt,Frontpage_Header,Green,2.5,top
989679,Tunic,Frontpage_Header,Multi-Color,3.4,top
929088,Sweatshirt,Catalog,Pink,4.0,top
194235,Sweatshirt,Catalog,Red,1.5,flop
290681,Blouse,Category_Highlight,Blue,2.3,flop
803583,Hoodie,Catalog,Pink,3.9,top
413291,Blouse,Catalog,Orange,4.1,top
880897,T-Shirt,Display_Ad_Campaign,Multi-Color,1.5,flop
907399,Blouse,Display_Ad_Campaign,White,4.7,top
656082,Tunic,Frontpage_Header,Brown,3.9,flop
403525,T-Shirt,Frontpage_Header,Multi-Color,4.7,top
875243,Blouse,Catalog,Multi-Color,1.7,flop
936430,T-Shirt,Frontpage_Header,Orange,4.1,top
577475,T-Shirt,Category_Highlight,Multi-Color,3.3,top
766287,Blouse,Display_Ad_Campaign,Brown,5.0,top
431532,Blouse,Display_Ad_Campaign,Blue,5.1,top
744264,Hoodie,Catalog,Yellow,2.4,flop
555517,Polo-Shirt,Category_Highlight,White,3.2,top
131790,Polo-Shirt,Catalog,Blue,1.5,flop
299662,Hoodie,Catalog,Green,3.7,top
123571,Sweatshirt,Frontpage_Header,Yellow,3.0,top
670125,T-Shirt,Catalog,Black,3.0,top
317600,T-Shirt,Category_Highlight,Yellow,3.2,top
391212,Sweatshirt,Frontpage_Header,Blue,3.1,top
491674,Tunic,Category_Highlight,Multi-Color,3.0,top
375195,Blouse,Frontpage_Header,Black,4.0,top
624586,T-Shirt,Frontpage_Header,Pink,4.7,top
294587,Polo-Shirt,Catalog,Blue,2.6,flop
144934,Polo-Shirt,Catalog,Green,3.8,top
736100,Tunic,Category_Highlight,Blue,4.9,flop
549339,Sweatshirt,Frontpage_Header,Yellow,2.9,top
436988,Polo-Shirt,Catalog,Yellow,3.7,top
451533,Sweatshirt,Frontpage_Header,Pink,3.6,top
255214,Sweatshirt,Frontpage_Header,Yellow,3.6,top
596529,Polo-Shirt,Catalog,Blue,1.9,flop
979857,Polo-Shirt,Catalog,Yellow,5.1,top
562758,T-Shirt,Category_Highlight,Multi-Color,1.0,flop
934570,Tunic,Category_Highlight,Multi-Color,3.9,top
481783,Tunic,Category_Highlight,Red,4.0,flop
518288,Tunic,Category_Highlight,Blue,3.1,top
191182,Tunic,Catalog,Brown,3.1,top
105449,Sweatshirt,Frontpage_Header,Blue,2.9,top
850456,Blouse,Display_Ad_Campaign,Brown,4.9,top
858519,Sweatshirt,Catalog,Orange,1.4,flop
782631,Tunic,Category_Highlight,Blue,4.8,top
106003,Sweatshirt,Category_Highlight,Multi-Color,2.2,top
292181,Tunic,Display_Ad_Campaign,Black,2.5,flop
212633,Hoodie,Display_Ad_Campaign,Blue,2.7,top
820901,Sweatshirt,Catalog,Multi-Color,2.0,top
226091,Polo-Shirt,Catalog,Yellow,3.6,top
776021,Tunic,Category_Highlight,Black,4.9,top
599236,Tunic,Category_Highlight,Green,3.2,top
571435,Polo-Shirt,Frontpage_Header,Brown,4.1,flop
177355,Polo-Shirt,Display_Ad_Campaign,Yellow,4.5,flop
340016,Tunic,Frontpage_Header,Blue,3.2,flop
420411,Polo-Shirt,Category_Highlight,White,3.1,top
966711,Blouse,Catalog,Yellow,4.0,top
627488,Tunic,Display_Ad_Campaign,Black,1.6,flop
387233,Tunic,Catalog,Green,2.2,flop
493176,Hoodie,Catalog,Green,3.5,top
726993,T-Shirt,Frontpage_Header,Yellow,4.3,top
798991,Polo-Shirt,Frontpage_Header,Yellow,3.0,top
158767,T-Shirt,Category_Highlight,Multi-Color,5.3,flop
274108,Hoodie,Catalog,Orange,3.3,top
564951,Blouse,Frontpage_Header,Multi-Color,2.2,flop
367418,Blouse,Frontpage_Header,Multi-Color,2.2,flop
608907,Hoodie,Category_Highlight,Multi-Color,1.9,flop
582437,T-Shirt,Catalog,Multi-Color,4.0,top
979356,Blouse,Frontpage_Header,Black,4.3,top
975353,Polo-Shirt,Category_Highlight,Multi-Color,2.9,flop
589767,Blouse,Category_Highlight,White,3.0,flop
769530,Blouse,Frontpage_Header,Red,2.4,flop
478035,Tunic,Display_Ad_Campaign,Multi-Color,4.3,top
309573,Polo-Shirt,Category_Highlight,Red,3.0,flop
582594,Tunic,Category_Highlight,Blue,5.0,top
935040,T-Shirt,Display_Ad_Campaign,Black,3.8,top
222408,T-Shirt,Frontpage_Header,Multi-Color,3.1,flop
692993,Blouse,Catalog,Yellow,3.6,top
209643,Sweatshirt,Frontpage_Header,Orange,2.3,flop
515642,T-Shirt,Category_Highlight,Green,4.6,top
720976,Polo-Shirt,Category_Highlight,Brown,3.1,top
782532,Tunic,Category_Highlight,Multi-Color,3.2,top
161080,Polo-Shirt,Catalog,Yellow,3.2,top
224762,Polo-Shirt,Frontpage_Header,Blue,4.0,top
595817,Blouse,Catalog,Yellow,3.7,top
314619,T-Shirt,Frontpage_Header,Yellow,3.5,top
607144,Tunic,Catalog,Brown,2.6,flop
386006,T-Shirt,Category_Highlight,Yellow,4.8,top
577160,Tunic,Frontpage_Header,Blue,3.8,top
101707,Sweatshirt,Category_Highlight,Multi-Color,1.5,top
163442,Polo-Shirt,Display_Ad_Campaign,Yellow,5.0,top
811695,Tunic,Display_Ad_Campaign,Black,2.4,flop
870758,Blouse,Frontpage_Header,Multi-Color,2.5,flop
109976,Tunic,Category_Highlight,Brown,3.5,top
986173,Tunic,Category_Highlight,Multi-Color,3.2,top
426944,Hoodie,Catalog,Green,3.4,top
437778,Sweatshirt,Category_Highlight,Red,1.1,top
142266,Blouse,Catalog,Blue,3.0,flop
695275,Blouse,Frontpage_Header,Multi-Color,2.3,top
157419,Polo-Shirt,Catalog,Green,4.4,top
669606,T-Shirt,Display_Ad_Campaign,Brown,5.5,top
201598,Tunic,Display_Ad_Campaign,Multi-Color,5.0,top
791570,Blouse,Category_Highlight,Blue,4.0,top
931563,Blouse,Display_Ad_Campaign,Brown,5.0,top
978589,Tunic,Display_Ad_Campaign,Multi-Color,4.0,top
249665,Blouse,Category_Highlight,Multi-Color,2.8,top
200951,Tunic,Category_Highlight,Orange,2.5,top
758507,Sweatshirt,Display_Ad_Campaign,Orange,4.8,top
468504,Sweatshirt,Frontpage_Header,Green,3.5,top
889579,Sweatshirt,Display_Ad_Campaign,Orange,4.3,top
684611,Sweatshirt,Display_Ad_Campaign,Blue,3.8,top
221780,T-Shirt,Catalog,Red,4.8,flop
908215,Hoodie,Catalog,Pink,3.4,top
330952,Sweatshirt,Frontpage_Header,Blue,3.2,top
619780,Tunic,Category_Highlight,Red,3.0,flop
772740,Tunic,Display_Ad_Campaign,Red,4.6,top
594991,Blouse,Frontpage_Header,White,4.4,top
120845,Polo-Shirt,Display_Ad_Campaign,Pink,3.8,flop
651280,Polo-Shirt,Category_Highlight,White,4.0,top
484317,Polo-Shirt,Display_Ad_Campaign,Black,3.1,flop
695830,Hoodie,Catalog,Black,4.3,flop
801967,Polo-Shirt,Category_Highlight,Green,3.6,flop
383111,Sweatshirt,Catalog,Orange,4.5,top
949318,Tunic,Frontpage_Header,Multi-Color,3.2,top
381021,Tunic,Category_Highlight,Yellow,2.5,flop
668336,Polo-Shirt,Frontpage_Header,Multi-Color,2.6,top
212175,Tunic,Category_Highlight,Multi-Color,3.2,top
272834,Tunic,Catalog,Green,3.2,flop
452256,T-Shirt,Category_Highlight,Brown,4.3,top
671212,Hoodie,Catalog,Green,3.8,flop
697125,Tunic,Category_Highlight,Multi-Color,3.5,top
607670,Sweatshirt,Catalog,Red,1.7,flop
129250,Hoodie,Catalog,Green,3.4,top
206395,Sweatshirt,Catalog,Multi-Color,3.0,flop
792829,Tunic,Frontpage_Header,Brown,2.2,flop
240231,Blouse,Frontpage_Header,Blue,4.4,top
890818,Polo-Shirt,Display_Ad_Campaign,Yellow,5.1,flop
985300,Polo-Shirt,Catalog,Yellow,3.4,top
576621,Tunic,Display_Ad_Campaign,Yellow,4.8,top
393052,Sweatshirt,Category_Highlight,Red,1.1,flop
470756,T-Shirt,Catalog,Red,4.3,top
908550,Tunic,Frontpage_Header,Multi-Color,3.7,top
118954,Blouse,Category_Highlight,Black,3.5,top
346497,T-Shirt,Catalog,Red,3.8,top
473298,Sweatshirt,Frontpage_Header,Brown,3.3,top
667729,Polo-Shirt,Display_Ad_Campaign,Yellow,4.1,top
486673,Blouse,Frontpage_Header,Multi-Color,3.0,top
108952,Hoodie,Category_Highlight,White,4.2,top
616150,T-Shirt,Frontpage_Header,Multi-Color,4.3,top
403745,T-Shirt,Frontpage_Header,Red,4.6,top
663363,Blouse,Catalog,Red,1.7,flop
216379,Sweatshirt,Frontpage_Header,Green,2.3,top
715856,T-Shirt,Category_Highlight,Black,3.2,top
917856,Hoodie,Display_Ad_Campaign,Green,4.4,top
338065,T-Shirt,Display_Ad_Campaign,Black,4.3,top
201535,Blouse,Display_Ad_Campaign,White,5.3,top
326310,Polo-Shirt,Category_Highlight,Brown,3.5,top
142451,Tunic,Display_Ad_Campaign,Multi-Color,4.1,top
340009,Tunic,Frontpage_Header,Brown,3.7,flop
936352,Hoodie,Catalog,Orange,3.4,top
908071,Polo-Shirt,Catalog,Blue,2.0,flop
915155,Tunic,Category_Highlight,Green,4.6,top
383021,T-Shirt,Category_Highlight,Multi-Color,4.0,top
653866,Sweatshirt,Frontpage_Header,Orange,3.4,top
978036,T-Shirt,Catalog,Black,3.9,top
508173,Tunic,Category_Highlight,Yellow,2.4,flop
336158,Blouse,Frontpage_Header,Red,4.0,top
485530,Sweatshirt,Display_Ad_Campaign,Blue,2.6,top
379281,Polo-Shirt,Category_Highlight,Multi-Color,3.7,top
756048,Blouse,Display_Ad_Campaign,Black,4.6,top
769181,Blouse,Frontpage_Header,Green,3.7,top
949855,Sweatshirt,Category_Highlight,White,4.3,top
337943,T-Shirt,Frontpage_Header,Multi-Color,4.6,top
815022,Blouse,Category_Highlight,Red,4.5,top
836837,Tunic,Catalog,Green,2.8,flop
353756,T-Shirt,Category_Highlight,Black,2.9,top
700239,Polo-Shirt,Category_Highlight,White,3.0,top
210176,Polo-Shirt,Catalog,Multi-Color,3.3,flop
145390,Sweatshirt,Display_Ad_Campaign,Black,2.6,top
903827,Polo-Shirt,Category_Highlight,Blue,3.3,top
636084,Blouse,Display_Ad_Campaign,Black,3.8,top
936866,Hoodie,Category_Highlight,White,4.6,top
662630,Hoodie,Catalog,Pink,4.5,flop
423467,T-Shirt,Frontpage_Header,Blue,3.7,top
864569,T-Shirt,Catalog,Yellow,4.4,top
816826,T-Shirt,Catalog,Black,3.2,top
282852,Blouse,Catalog,Blue,3.0,flop
704004,Blouse,Display_Ad_Campaign,Brown,4.6,top
554756,T-Shirt,Frontpage_Header,Yellow,3.8,top
240575,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9,top
333734,Polo-Shirt,Display_Ad_Campaign,Yellow,4.0,flop
892723,Tunic,Category_Highlight,Green,3.5,top
866815,Polo-Shirt,Display_Ad_Campaign,Black,2.3,flop
260601,T-Shirt,Frontpage_Header,Multi-Color,4.9,flop
356108,T-Shirt,Frontpage_Header,Yellow,3.8,flop
505385,Blouse,Display_Ad_Campaign,Black,4.6,top
557089,Polo-Shirt,Category_Highlight,Pink,2.3,flop
984138,Blouse,Catalog,Yellow,4.0,top
717101,T-Shirt,Catalog,Yellow,4.0,top
887850,Hoodie,Display_Ad_Campaign,Green,5.2,top
300317,Blouse,Catalog,Yellow,4.7,top
930449,T-Shirt,Category_Highlight,Green,4.9,flop
442187,T-Shirt,Frontpage_Header,Pink,4.1,top
236297,T-Shirt,Frontpage_Header,Multi-Color,5.2,top
901257,Tunic,Display_Ad_Campaign,Multi-Color,4.3,top
780821,Sweatshirt,Frontpage_Header,Pink,3.3,top
961262,Polo-Shirt,Category_Highlight,Blue,3.8,top
784967,Polo-Shirt,Category_Highlight,Yellow,4.0,top
815928,T-Shirt,Category_Highlight,Yellow,3.8,top
481381,Blouse,Category_Highlight,Black,5.0,top
776186,Hoodie,Category_Highlight,White,4.2,top
727004,Blouse,Catalog,Red,4.7,top
745462,Hoodie,Category_Highlight,White,4.7,top
741655,Hoodie,Frontpage_Header,Green,3.5,top
469063,Polo-Shirt,Frontpage_Header,Brown,2.9,flop
254851,Sweatshirt,Display_Ad_Campaign,Blue,3.7,top
717769,Polo-Shirt,Category_Highlight,Red,2.3,flop
517353,T-Shirt,Catalog,Red,4.3,top
123227,Tunic,Category_Highlight,Red,2.6,flop
946562,Sweatshirt,Frontpage_Header,Pink,3.5,top
497379,Polo-Shirt,Catalog,Blue,2.4,flop
639786,Tunic,Frontpage_Header,Multi-Color,3.6,top
384690,Sweatshirt,Frontpage_Header,Black,2.9,top
837298,Blouse,Display_Ad_Campaign,Blue,4.3,top
807131,Sweatshirt,Display_Ad_Campaign,White,3.1,top
614579,Polo-Shirt,Catalog,Pink,2.9,top
661364,Tunic,Category_Highlight,Brown,4.3,top
819419,Tunic,Catalog,Multi-Color,4.1,flop
741540,Polo-Shirt,Category_Highlight,Green,3.6,flop
367730,T-Shirt,Display_Ad_Campaign,Red,4.1,flop
123976,Sweatshirt,Frontpage_Header,Blue,2.9,top
707426,Blouse,Frontpage_Header,Red,4.1,flop
859175,Blouse,Frontpage_Header,Black,4.8,top
522185,Sweatshirt,Category_Highlight,Blue,4.0,top
799647,Sweatshirt,Display_Ad_Campaign,Orange,4.6,top
679234,Hoodie,Frontpage_Header,Blue,2.4,top
408062,Tunic,Display_Ad_Campaign,Multi-Color,4.3,top
580698,Sweatshirt,Catalog,Multi-Color,2.3,flop
249993,Polo-Shirt,Category_Highlight,Multi-Color,2.7,flop
849743,Blouse,Catalog,Yellow,4.3,flop
732216,Tunic,Display_Ad_Campaign,Black,2.1,flop
242682,Polo-Shirt,Frontpage_Header,Black,2.8,top
940711,T-Shirt,Frontpage_Header,Pink,4.2,top
681067,Polo-Shirt,Category_Highlight,Orange,2.2,flop
639320,Hoodie,Catalog,Black,5.3,top
840375,Tunic,Catalog,Yellow,3.0,flop
180459,Tunic,Frontpage_Header,Blue,4.1,top
532319,Blouse,Catalog,Multi-Color,2.8,flop
279051,Polo-Shirt,Catalog,Multi-Color,3.0,top
470058,Polo-Shirt,Frontpage_Header,Green,3.1,flop
184664,T-Shirt,Category_Highlight,Green,5.2,top
236849,T-Shirt,Catalog,Black,4.3,top
739233,Tunic,Catalog,Green,3.2,flop
877901,Polo-Shirt,Category_Highlight,Brown,4.0,top
464399,T-Shirt,Category_Highlight,Multi-Color,1.1,flop
408980,Blouse,Frontpage_Header,Blue,4.6,top
663973,Blouse,Frontpage_Header,Red,1.0,flop
329529,Sweatshirt,Catalog,Multi-Color,1.8,flop
430167,T-Shirt,Frontpage_Header,Blue,5.0,top
105304,Tunic,Category_Highlight,Red,3.5,top
238578,Polo-Shirt,Display_Ad_Campaign,Blue,1.9,flop
540280,Sweatshirt,Catalog,Orange,4.3,top
832013,Tunic,Category_Highlight,Blue,4.1,flop
912824,Polo-Shirt,Category_Highlight,Multi-Color,3.3,flop
618963,Blouse,Display_Ad_Campaign,Blue,5.4,top
961313,T-Shirt,Display_Ad_Campaign,Black,4.0,top
241574,T-Shirt,Category_Highlight,Red,4.6,top
369614,Polo-Shirt,Display_Ad_Campaign,Yellow,4.1,top
514326,Sweatshirt,Category_Highlight,Red,3.9,top
652897,Blouse,Frontpage_Header,Red,4.1,top
303876,Polo-Shirt,Category_Highlight,Yellow,2.8,flop
182480,Sweatshirt,Category_Highlight,Red,2.8,flop
431929,T-Shirt,Category_Highlight,Black,3.2,top
430321,Hoodie,Catalog,Orange,3.4,top
428150,Tunic,Frontpage_Header,Blue,3.4,top
900074,T-Shirt,Catalog,Red,3.8,top
792260,Sweatshirt,Catalog,Multi-Color,2.8,flop
235505,Blouse,Frontpage_Header,Black,4.9,top
598705,T-Shirt,Frontpage_Header,Yellow,4.6,top
481902,Polo-Shirt,Category_Highlight,Brown,4.1,top
947768,T-Shirt,Category_Highlight,Red,4.6,top
225345,T-Shirt,Frontpage_Header,Yellow,5.2,top
263571,Hoodie,Category_Highlight,White,3.5,top
453969,Blouse,Display_Ad_Campaign,Blue,5.5,top
785275,T-Shirt,Catalog,Black,3.4,top
657675,Tunic,Category_Highlight,Green,2.3,flop
158732,Blouse,Catalog,Black,4.5,top
308796,Sweatshirt,Catalog,Orange,3.9,top
610455,Blouse,Frontpage_Header,Black,4.9,flop
234561,Sweatshirt,Display_Ad_Campaign,Blue,3.2,top
422718,Sweatshirt,Display_Ad_Campaign,Pink,4.9,top
515441,Sweatshirt,Catalog,Red,1.4,top
336791,Tunic,Catalog,Yellow,3.8,top
520549,Hoodie,Catalog,Orange,3.1,top
202285,Sweatshirt,Frontpage_Header,Green,2.7,top
165867,Sweatshirt,Frontpage_Header,White,3.6,top
193730,Polo-Shirt,Catalog,Yellow,3.6,top
643339,T-Shirt,Frontpage_Header,Multi-Color,3.6,top
748809,T-Shirt,Category_Highlight,Pink,3.9,top
573795,Sweatshirt,Category_Highlight,Yellow,2.6,flop
322965,Sweatshirt,Category_Highlight,Orange,4.6,top
454055,Hoodie,Display_Ad_Campaign,Blue,3.4,top
111771,Polo-Shirt,Catalog,Yellow,2.4,flop
293141,Blouse,Frontpage_Header,Multi-Color,2.6,flop
896232,Tunic,Frontpage_Header,Yellow,2.2,flop
406155,Sweatshirt,Frontpage_Header,Blue,3.3,top
942077,Sweatshirt,Display_Ad_Campaign,Orange,4.2,flop
861397,T-Shirt,Frontpage_Header,Yellow,3.6,top
479366,Sweatshirt,Catalog,Green,4.1,top
734593,Polo-Shirt,Category_Highlight,Blue,4.2,top
340136,T-Shirt,Catalog,Red,4.6,top
207417,T-Shirt,Catalog,Multi-Color,0.8,flop
425432,Blouse,Frontpage_Header,Blue,4.0,top
769901,T-Shirt,Category_Highlight,Blue,3.0,flop
760086,Hoodie,Category_Highlight,Brown,3.6,top
884391,Polo-Shirt,Catalog,White,1.8,flop
578728,Polo-Shirt,Catalog,Yellow,3.7,top
317125,T-Shirt,Frontpage_Header,Yellow,4.4,flop
570994,Sweatshirt,Category_Highlight,Orange,3.2,flop
923827,T-Shirt,Frontpage_Header,Multi-Color,4.0,top
622310,Polo-Shirt,Catalog,White,4.6,top
700172,Tunic,Category_Highlight,Brown,4.3,top
368709,Blouse,Display_Ad_Campaign,White,5.1,top
235905,Blouse,Category_Highlight,Blue,3.0,flop
621023,Sweatshirt,Frontpage_Header,White,3.5,top
166374,Hoodie,Frontpage_Header,Brown,2.9,flop
115868,Hoodie,Catalog,Red,3.1,top
105006,Sweatshirt,Catalog,Orange,2.5,flop
458827,Hoodie,Category_Highlight,Multi-Color,2.1,flop
741753,Tunic,Frontpage_Header,Multi-Color,4.1,top
299514,Sweatshirt,Frontpage_Header,White,4.1,top
691788,Tunic,Catalog,Multi-Color,3.7,top
862685,Tunic,Frontpage_Header,Multi-Color,3.1,top
860853,Sweatshirt,Catalog,Orange,4.4,top
406492,T-Shirt,Catalog,Black,3.7,top
545501,Blouse,Frontpage_Header,Orange,1.3,flop
119839,Polo-Shirt,Catalog,Red,3.5,flop
395242,Tunic,Category_Highlight,Green,2.6,flop
338849,Tunic,Catalog,Green,3.3,top
469171,T-Shirt,Display_Ad_Campaign,Black,3.3,top
147048,Blouse,Category_Highlight,White,2.9,top
800780,T-Shirt,Frontpage_Header,Black,4.3,top
723776,Hoodie,Catalog,Yellow,3.7,top
865180,Sweatshirt,Frontpage_Header,Blue,2.4,flop
368166,Blouse,Category_Highlight,Blue,2.3,top
412828,Tunic,Frontpage_Header,Multi-Color,3.7,top
908545,Sweatshirt,Display_Ad_Campaign,Blue,3.8,top
653489,Sweatshirt,Frontpage_Header,Pink,2.9,top
194057,T-Shirt,Frontpage_Header,Red,4.7,top
264265,Polo-Shirt,Catalog,Orange,3.1,top
327258,Hoodie,Catalog,Yellow,3.4,top
100824,Tunic,Frontpage_Header,Blue,2.9,top
638188,Polo-Shirt,Catalog,Brown,3.1,top
702222,Sweatshirt,Catalog,Orange,4.3,top
508653,Sweatshirt,Catalog,Black,5.0,top
437838,T-Shirt,Category_Highlight,Blue,3.0,top
683599,Polo-Shirt,Category_Highlight,White,3.3,top
229042,Hoodie,Catalog,Orange,3.5,flop
201582,Blouse,Frontpage_Header,Black,4.6,top
398802,T-Shirt,Catalog,Blue,4.1,top
226719,Blouse,Frontpage_Header,Multi-Color,4.7,top
581543,Sweatshirt,Frontpage_Header,Green,3.9,top
739550,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9,flop
219470,Polo-Shirt,Catalog,Multi-Color,3.1,flop
430767,T-Shirt,Display_Ad_Campaign,Multi-Color,1.0,flop
345049,Blouse,Frontpage_Header,Red,4.2,top
956291,Blouse,Display_Ad_Campaign,Multi-Color,1.6,flop
872733,Sweatshirt,Category_Highlight,Orange,3.7,top
578046,Sweatshirt,Category_Highlight,Blue,2.8,flop
303684,Tunic,Category_Highlight,Multi-Color,3.6,top
641102,T-Shirt,Display_Ad_Campaign,Yellow,3.8,top
162674,Tunic,Category_Highlight,Red,2.6,flop
913026,Tunic,Category_Highlight,Multi-Color,3.6,top
797562,T-Shirt,Catalog,Red,4.4,top
927866,Blouse,Catalog,Yellow,4.4,top
478653,Blouse,Category_Highlight,White,2.1,flop
260738,Hoodie,Catalog,White,4.4,top
149331,Hoodie,Catalog,Multi-Color,2.0,flop
294672,T-Shirt,Catalog,Red,3.9,top
506848,Tunic,Frontpage_Header,Multi-Color,2.9,top
623657,T-Shirt,Catalog,Yellow,3.3,top
589973,Sweatshirt,Category_Highlight,Yellow,3.4,top
255697,Sweatshirt,Display_Ad_Campaign,Orange,4.6,top
882180,T-Shirt,Catalog,Green,3.6,top
561628,Blouse,Frontpage_Header,Pink,3.8,top
111491,Tunic,Category_Highlight,Green,3.9,top
211616,Polo-Shirt,Catalog,Pink,2.1,flop
566613,Tunic,Catalog,Green,2.2,flop
343971,Blouse,Category_Highlight,Red,4.5,top
141296,Polo-Shirt,Category_Highlight,Multi-Color,3.6,flop
258603,Sweatshirt,Category_Highlight,Pink,3.6,top
393761,Tunic,Category_Highlight,Green,4.2,top
557794,Tunic,Catalog,Green,2.6,flop
537747,Tunic,Category_Highlight,Brown,4.6,flop
103884,Tunic,Catalog,Red,3.3,flop
